"Economic Depreciation Rates, by Detailed Industries and Asset Types",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industries/Asset types,Computers and peripheral equipment,Communication equipment,Nonelectronic medical instruments,Electronic medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metal products,Steam engines,Internal combustion engines,Metalworking machinery,"Special industrial machinery, n.e.c.",General industrial equipment,"Electric transmission, distribution and industrial apparatus",Light trucks (including utility vehicles),"Other trucks, buses, and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture and fixtures,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,"Other electrical equipment, n.e.c",Other nonresidential equipment,Office and medical buildings,Hospitals and special care facilities,Warehouses,Mobile structures,Other commercial buildings,Manufacturing buildings,Regulated electric power structures,Unregulated electric power structures,Regulated wind and solar power structures,Unregulated wind and solar power structures,Gas power structures,Petroleum pipelines,Communication structures,Depreciable petroleum and natural gas structures,Depreciable mining structures,Religious buildings,Educational and vocational buildings,Lodging buildings,Amusement and recreation buildings,Track replacement,Other railroad structures,Other transportation structures,Farm buildings,Water supply and sewer and waste disposal facilities,"Public safety, highways, conservation, and development",Oil and gas exploration (geological and geophysical)--integrated,Oil and gas exploration (geological and geophysical)--independent,Oil and gas development (intangible drilling costs)--integrated,Oil and gas development (intangible drilling costs)--independent,Other mineral exploration--C corps,Other mineral exploration--pass-throughs,Other mineral development--C corps,Other mineral development--pass-throughs,Prepackaged software,Custom software,Credit-eligible own account software,Other own-account software,Credit-eligible research and development,Other research and development,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals,Reserved for non-BEA intangibles,Reserved for non-BEA intangibles,Residential equipment,Residential buildings,Inventories,Land,Reserved for non-BEA natural resources,Reserved for non-BEA natural resources,Reserved for non-BEA natural resources
Movie_Theaters,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Other_Motion_Picture_and_Sound_Recording,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Broadcasting_(Except_Internet)_and_Telecommunications,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Telephone_Communication,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Cable_Television,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Other_Telecommunication,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Information_and_Data_Processing,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Depository_Credit_Intermediation,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.0671,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Other_Intermediation,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.0684,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Nondepository_Credit_Intermediation,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1204,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Insurance_Carriers,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1083,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Insurance_Agencies_and_Brokers_and_Related_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.0625,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
"Funds,_Trusts,_and_Other_Financial_Vehicles_",0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.0667,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Real_Estate,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),0.3768,0.1579,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.0664,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Legal_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Computer_Systems_Design_and_Related_Services,0.3768,0.1493,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
"Other_Professional,_Scientific,_and_Technical_Services",0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Management_Of_Companies_and_Enterprises,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1049,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Administrative_and_Support_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Waste_Management_and_Remediation_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Educational_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Ambulatory_Health_Care_Services,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Hospitals,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Nursing_and_Residential_Care_Facilities,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Social_Assistance,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
"Independent_Artists,_Writers,_and_Performers",0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities",0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Amusement_Parks,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
Gambling_and_Bowling,0.3768,0.1113,0.1411,0.1951,0.1394,0.1942,0.3477,0.5137,0.0954,0.0527,0.2231,0.1282,0.104,0.1079,0.0495,0.2125,0.2143,0.2206,0.1116,0.0621,0.0602,0.1434,0.1216,0.1208,0.1521,0.1559,0.1727,0.1563,0.1569,0.1794,0.1948,0.1535,0.0234,0.0177,0.0207,0.0579,0.0253,0.0297,0.0207,0.0207,0.03,0.03,0.0238,0.0241,0.0235,0.0801,0.0442,0.0184,0.0177,0.0276,0.0293,0.0246,0.0175,0.0227,0.0234,0.022,0.0224,0.0801,0.0801,0.0801,0.0801,0.0442,0.0442,0.0442,0.0442,0.706,0.361,0.3646,0.3646,0.1731,0.1731,0.0951,0.1786,0.1284,0.2869,0.1105,0,0,0.1624,0.0238,0,0,0,0,0
